start,end,event_type,sub_event_type,actor1,actor2,location,latitude,longitude,timestamp
24-Aug-20,24-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Imam Ways,33.6455,44.642,1599528934
24-Aug-20,24-Aug-20,Battles,Armed clash,Unidentified Tribal Militia (Iraq),Unidentified Tribal Militia (Iraq),Shabanah,31.8431,47.1447,1599528934
24-Aug-20,24-Aug-20,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Sufsafah,34.5156,44.9394,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad - Rusafa,33.3473,44.4116,1599528934
23-Aug-20,23-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),,Khanaqin,34.3482,45.3906,1599528935
23-Aug-20,23-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Rubar-i Rost,36.6214,44.6881,1599528935
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,As Samawah,31.3059,45.2799,1599528934
23-Aug-20,23-Aug-20,Protests,Protest with intervention,Protesters (Iraq),Police Forces of Iraq (2020-),Baghdad - Rusafa,33.3473,44.4116,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Basrah,30.533,47.7975,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Al Tuba wa al Nakhilah,30.5526,47.7387,1599528935
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Suq Al-Shoyokh,30.8909,46.4543,1599528935
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,As Samawah,31.3059,45.2799,1599528935
23-Aug-20,23-Aug-20,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2020-) Popular Mobilization Forces,Akashat,33.6691,39.9684,1599528934
23-Aug-20,23-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Qadissiya,35.1325,44.4472,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad - Rusafa,33.3473,44.4116,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Basrah,30.533,47.7975,1599528934
23-Aug-20,23-Aug-20,Riots,Violent demonstration,Rioters (Iraq),,Chamchamal,35.5336,44.8343,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Diwaniya,31.9929,44.9255,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Hilla,32.4637,44.4196,1599528934
23-Aug-20,23-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Jabal Biradawst,36.736,44.3903,1599528934
23-Aug-20,23-Aug-20,Violence against civilians,Attack,Police Forces of Iraq (2020-),Civilians (Iraq),Kerbala,32.5979,44.0165,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528934
23-Aug-20,23-Aug-20,Strategic developments,Non-violent transfer of territory,Military Forces of the United States (2017-),Military Forces of Iraq (2020-),Taji,33.5103,44.235,1599528934
23-Aug-20,23-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Awliya Al Dam,Civilians (Iraq),Taji,33.5103,44.235,1599528934
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Amara,31.8356,47.1448,1599528937
23-Aug-20,23-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Shaca,37.1138,43.8672,1599528935
23-Aug-20,23-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528935
23-Aug-20,23-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Wadi Khakurik,36.9599,44.6039,1599528935
23-Aug-20,23-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad - Mansour,33.3158,44.3515,1599528934
22-Aug-20,22-Aug-20,Battles,Armed clash,PKK-YJA STAR: Kurdistan Workers Party-YJA STAR,Military Forces of Turkey (2016-),Khantur Mountain,37.2648,42.8583,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Koisnjaq,36.0831,44.6333,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Sulaymaniyah,35.565,45.4329,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Chamchamal,35.5336,44.8343,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Rania,36.2551,44.8824,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Halabja,35.1778,45.9861,1599528935
22-Aug-20,22-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Diwaniya,31.9929,44.9255,1599528935
22-Aug-20,22-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of the United States (2017-),Baghdad - Karkh,33.3164,44.4039,1599528933
22-Aug-20,22-Aug-20,Battles,Armed clash,Unidentified Tribal Militia (Iraq),Unidentified Tribal Militia (Iraq),Basrah,30.533,47.7975,1599528934
22-Aug-20,22-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Jabal Biradawst,36.736,44.3903,1599528934
22-Aug-20,22-Aug-20,Riots,Violent demonstration,Rioters (Iraq),Police Forces of Iraq (2020-),Kalar,34.6281,45.3185,1599528934
22-Aug-20,22-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),,Khanaqin,34.3482,45.3906,1599528934
22-Aug-20,22-Aug-20,Riots,Violent demonstration,Rioters (Iraq),Islamic Dawa Party,Nassriya,31.058,46.2573,1599528934
22-Aug-20,22-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Wadi Khakurik,36.9599,44.6039,1599528935
22-Aug-20,22-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528935
22-Aug-20,22-Aug-20,Battles,Armed clash,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Wadi Khakurik,36.9599,44.6039,1599528935
21-Aug-20,21-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Banik as Sufla,37.2191,42.9704,1599528935
21-Aug-20,21-Aug-20,Battles,Armed clash,Unidentified Communal Militia (Iraq),Police Forces of Iraq (2020-) Asayish,Banik as Sufla,37.2191,42.9704,1599528935
21-Aug-20,21-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kut,32.5056,45.8247,1599528935
21-Aug-20,21-Aug-20,Strategic developments,Looting/property destruction,Military Forces of Turkey (2016-),Civilians (Iraq),Haftanin,37.3128,43.0203,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Layl Kan,36.9191,44.5604,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of Iraq (2020-),Al-Muqdadiya,33.9798,44.9362,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),At Tarmiyah,33.6643,44.3737,1599528933
21-Aug-20,21-Aug-20,Riots,Violent demonstration,Rioters (Iraq),Police Forces of Iraq (2020-),Basrah,30.533,47.7975,1599528933
21-Aug-20,21-Aug-20,Battles,Armed clash,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Halgurd Mountain,36.7414,44.8614,1599528933
21-Aug-20,21-Aug-20,Battles,Armed clash,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Jabal Biradawst,36.736,44.3903,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Jabal Biradawst,36.736,44.3903,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),Military Forces of Iraq (2020-) Peshmerga,Jabal Biradawst,36.736,44.3903,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Military Forces of Iraq (2020-) Counter-Terrorism Service,Makhol Mountain,35.1294,43.4163,1599528933
21-Aug-20,21-Aug-20,Violence against civilians,Attack,Military Forces of Iraq (2020-),Civilians (Iraq),Nahrawan,33.377,44.703,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Nassriya,31.058,46.2573,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Ramadi,33.4206,43.3078,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Sidakan,36.7968,44.6721,1599528933
21-Aug-20,21-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Uwayrij,33.1766,44.3667,1599528933
21-Aug-20,21-Aug-20,Protests,Protest with intervention,Protesters (Iraq),Police Forces of Iraq (2020-),Nassriya,31.058,46.2573,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Iraq (2020-) Popular Mobilization Forces,Islamic State (Iraq),Tikrit,34.6158,43.6786,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Pendro,37.0649,44.0864,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Shaca,37.1138,43.8672,1599528935
21-Aug-20,21-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528935
20-Aug-20,20-Aug-20,Strategic developments,Change to group/activity,Military Forces of Turkey (2016-),,Wadi Khakurik,36.9599,44.6039,1599528935
20-Aug-20,20-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kut,32.5056,45.8247,1599528935
20-Aug-20,20-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Iraq (2020-),Islamic State (Iraq),Qarachogh Mountain,35.7183,43.7353,1599528935
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Chiya-e Gara,37.0394,43.5175,1599528933
20-Aug-20,20-Aug-20,Battles,Armed clash,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1599528933
20-Aug-20,20-Aug-20,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Hilla,32.4637,44.4196,1599528933
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Mergasur,36.8431,44.3009,1599528933
20-Aug-20,20-Aug-20,Violence against civilians,Attack,Unidentified Tribal Militia (Iraq),Civilians (Iraq),Nahrawan,33.377,44.703,1599528933
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Sheladiz,37.0348,43.7793,1599528933
20-Aug-20,20-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Shurah,35.9927,43.2206,1599528933
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Wadi Khakurik,36.9599,44.6039,1599528935
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Shaca,37.1138,43.8672,1599528935
20-Aug-20,20-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528935
20-Aug-20,20-Aug-20,Battles,Armed clash,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Wadi Khakurik,36.9599,44.6039,1599528935
20-Aug-20,20-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Haftanin,37.3128,43.0203,1599528935
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Mosul - Al-Hadbaa,36.396,43.1506,1599528934
19-Aug-20,19-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of Iraq (2020-) Popular Mobilization Forces,Jurf Al Nasr,32.9176,44.2293,1599528934
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad,33.3248,44.4213,1599528935
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Basrah,30.533,47.7975,1599528934
19-Aug-20,19-Aug-20,Riots,Violent demonstration,Rioters (Iraq),,Nassriya,31.058,46.2573,1599528934
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528935
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,As Samawah,31.3059,45.2799,1599528935
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kut,32.5056,45.8247,1599528935
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528933
19-Aug-20,19-Aug-20,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad,33.3248,44.4213,1599528933
19-Aug-20,19-Aug-20,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Basrah,30.533,47.7975,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Batifa,37.1745,43.0123,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Dinartah,36.7989,43.988,1599528933
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Diwaniya,31.9929,44.9255,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Dujail,33.8352,44.2528,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),Civilians (Iraq),Kani Masi,37.2267,43.4386,1599528933
19-Aug-20,19-Aug-20,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Kerbala,32.5979,44.0165,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Metina,37.1683,43.2709,1599528933
19-Aug-20,19-Aug-20,Strategic developments,Looting/property destruction,Unidentified Armed Group (Iraq),Civilians (Iraq),Nassriya,31.058,46.2573,1599528933
19-Aug-20,19-Aug-20,Riots,Violent demonstration,Rioters (Iraq),Civilians (Iraq),Nassriya,31.058,46.2573,1599528933
19-Aug-20,19-Aug-20,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2020-) Popular Mobilization Forces,Sheikh Ibrahim,33.7653,44.2513,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Silsilat Jibal Qandil,36.5171,45.0199,1599528933
19-Aug-20,19-Aug-20,Riots,Violent demonstration,Rioters (Iraq),Police Forces of Iraq (2020-) Asayish,Zakho,37.1487,42.6859,1599528933
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,Jabal Biradawst,36.736,44.3903,1599528935
19-Aug-20,19-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Hilla,32.4637,44.4196,1599528935
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Chiya-e Gara,37.0394,43.5175,1599528935
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Wadi Khakurik,36.9599,44.6039,1599528935
19-Aug-20,19-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Mergasur,36.8431,44.3009,1599528935
18-Aug-20,18-Aug-20,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Amadiya,37.0921,43.4877,1599528935
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,As Saadiyah,34.1834,45.1221,1599528934
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Gharraf Oilfield,31.8083,46.0978,1599528934
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528934
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad,33.3248,44.4213,1599528934
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Diwaniya,31.9929,44.9255,1599528935
18-Aug-20,18-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),Military Forces of the United States (2017-),Baghdad International Airport,33.2619,44.2338,1599528933
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528935
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Basrah,30.533,47.7975,1599528933
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kirkuk,35.4681,44.3922,1599528933
18-Aug-20,18-Aug-20,Battles,Armed clash,Military Forces of Iraq (2020-) Counter-Terrorism Service,Islamic State (Iraq),Qarachoq Mountain,35.7688,43.6301,1599528933
18-Aug-20,18-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Nassriya,31.058,46.2573,1599528935
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Erbil,36.1926,44.0106,1599528935
18-Aug-20,18-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kalar,34.6281,45.3185,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad,33.3248,44.4213,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Amara,31.8356,47.1448,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kirkuk,35.4681,44.3922,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,As Samawah,31.3059,45.2799,1599528934
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Erbil,36.1926,44.0106,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Erbil,36.1926,44.0106,1599528935
17-Aug-20,17-Aug-20,Battles,Armed clash,Military Forces of Turkey (2016-),PKK: Kurdistan Workers Party,Jabal Biradawst,36.736,44.3903,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Kut,32.5056,45.8247,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Nassriya,31.058,46.2573,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Basrah,30.533,47.7975,1599528935
17-Aug-20,17-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,Basrah,30.533,47.7975,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Al Burjisiyah,30.367,47.6092,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Diwaniya,31.9929,44.9255,1599528935
17-Aug-20,17-Aug-20,Protests,Peaceful protest,Protesters (Iraq),,Baghdad - Rusafa,33.3473,44.4116,1599528933
17-Aug-20,17-Aug-20,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Basrah,30.533,47.7975,1599528933
17-Aug-20,17-Aug-20,Riots,Violent demonstration,Rioters (Iraq),,Basrah,30.533,47.7975,1599528933
17-Aug-20,17-Aug-20,Battles,Armed clash,PKK: Kurdistan Workers Party,Military Forces of Turkey (2016-),Khantur Mountain,37.2648,42.8583,1599528933
17-Aug-20,17-Aug-20,Battles,Armed clash,Unidentified Armed Group (Iraq),Military Forces of Iraq (2020-),Shurah,35.9927,43.2206,1599528933
17-Aug-20,17-Aug-20,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of Iraq (2020-),Shurah,35.9927,43.2206,1599528933
17-Aug-20,17-Aug-20,Explosions/Remote violence,Grenade,Unidentified Armed Group (Iraq),Civilians (Iraq),Abu al-Khaseeb,30.4464,47.9781,1599528935
17-Aug-20,17-Aug-20,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Police Forces of Iraq (2020-),Rashad,35.1343,44.0876,1599528935
